Hash,Message,Hashes of parents,Is it merge,Modified files list
a882d679626438ba0d809944f06f239bcba8ee96,"Modernize code to Python 3.6+ (#1158)

* Compact dict and set building
* Remove redundant parentheses
* Simplify chained conditions
* Change method name to lowercase
* Use triple double quotes for docstrings

Thanks, @eumiro!",90eba4c3ca569c57e96bce314e7ac8caf67d884e,False,datasette/app.py;datasette/cli.py;datasette/facets.py;datasette/filters.py;datasette/hookspecs.py;datasette/inspect.py;datasette/renderer.py;datasette/utils/__init__.py;datasette/utils/asgi.py;datasette/views/base.py;datasette/views/table.py;tests/fixtures.py;tests/plugins/my_plugin.py;tests/test_api.py;tests/test_auth.py;tests/test_cli.py;tests/test_docs.py;tests/test_permissions.py;tests/test_plugins.py
a93a65b02759e297f5dc0e1039f52d20023d6e9c,"Fixed Prettier formatting, closes #1166",80870911de95738254d13354622b4bdcfbe0aae3,False,datasette/static/table.js
1e8fa3ac7cb2d6e516c47c306c86ed2334fc3dc0,"Only run prettier on changes to datasette/static

Refs #1166",a93a65b02759e297f5dc0e1039f52d20023d6e9c,False,.github/workflows/prettier.yml
3054e0f7307da4c31850b74bd73238b33d6c750a,"Install Prettier via package.json (#1170)

* Error if Prettier isn't already installed
* Temporarily run Prettier check on every commit
* Install and run Prettier via package.json
* Trigger another prettier check on CI",1e8fa3ac7cb2d6e516c47c306c86ed2334fc3dc0,False,.github/workflows/prettier.yml;package-lock.json;package.json
ab7767acbe021ed6ab0a8d4b56ec8b4af6ae9e86,"tmate session mac

So I can test https://github.com/simonw/datasette/issues/93",3054e0f7307da4c31850b74bd73238b33d6c750a,False,.github/workflows/tmate-mac.yml
4c0995ed60034c687c6464e7abdbd6f45eb6d5a2,"Fixed bug in example nginx config, refs #1091",97fb10c17dd007a275ab743742e93e932335ad67,False,docs/deploying.rst
faa76390a02cf35e507ad5381d388295565e9a89,"Fixed bug introduced in e1efa9b7,  refs #1178",4c0995ed60034c687c6464e7abdbd6f45eb6d5a2,False,tests/test_publish_cloudrun.py
640ac7071b73111ba4423812cd683756e0e1936b,"Better PRAGMA error message, closes #1185",8e8fc5cee5c78da8334495c6d6257d5612c40792,False,datasette/utils/__init__.py;docs/sql_queries.rst;tests/test_html.py
5378f023529107ff7edbd6ee4ecab6ac170a83db,Better tool for extracting issue numbers,57f4d7b82f9c74298c67c5640207241925b70c02,False,docs/contributing.rst
a5ede3cdd455e2bb1a1fb2f4e1b5a9855caf5179,"Fixed bug loading database called 'test-database (1).sqlite'

Closes #1181.

Also now ensures that database URLs have special characters URL-quoted.",07e163561592c743e4117f72102fcd350a600909,False,datasette/url_builder.py;datasette/views/base.py;docs/changelog.rst;tests/test_api.py;tests/test_cli.py;tests/test_html.py;tests/test_internals_urls.py
382e9ecd1d429102417b17a1bd75f066cb904e24,Removed a rogue full-stop,0b9ac1b2e9c855f1b823a06a898891da87c720ef,False,docs/changelog.rst
dde3c500c73ace33529672f7d862b76753d309cc,"Using pdb for errors thrown inside Datasette

Closes #1207",1600d2a3ec3ada1f6fb5b1eb73bdaeccb5f80530,False,docs/testing_plugins.rst
beb98bf45488dcb7b8f0a70e13dbf7b2473c998c,Fixed typo in code example,dde3c500c73ace33529672f7d862b76753d309cc,False,docs/testing_plugins.rst
7a2ed9f8a119e220b66d67c7b9e07cbab47b1196,"Fixed bug with ?_sort= and ?_search=, closes #1214",beb98bf45488dcb7b8f0a70e13dbf7b2473c998c,False,datasette/views/table.py;tests/test_html.py
d2d53a5559f3014cccba2cba7e1eab1e5854c759,"New :issue: Sphinx macro, closes #1227",9603d893b9b72653895318c9104d754229fdb146,False,docs/changelog.rst;docs/conf.py
42caabf7e9e6e4d69ef6dd7de16f2cd96bc79d5b,Fixed typo,1f9cca33b41cc93357f9eb347d70ff20b2a4d0d5,False,docs/testing_plugins.rst
726f781c50e88f557437f6490b8479c3d6fabfc2,"Fix for arraycontains bug, closes #1239",42caabf7e9e6e4d69ef6dd7de16f2cd96bc79d5b,False,datasette/filters.py;tests/test_filters.py
cc6774cbaaba2359e0a92cfcc41ad988680075d6,"Upgrade httpx and remove xfail from tests, refs #1005",afed51b1e36cf275c39e71c7cb262d6c5bdbaa31,False,setup.py;tests/test_api.py;tests/test_html.py
4f9a2f1f47dcf7e8561d68a8a07f5009a13cfdb3,"Fix small typo (#1243)

Thanks, @UtahDave",7c87532acc4e9d92caa1c4ee29a3446200928018,False,docs/deploying.rst
d0fd833b8cdd97e1b91d0f97a69b494895d82bee,"Add compile option to Dockerfile to fix failing test (fixes #696) (#1223)

This test was failing when run inside the Docker container:
`test_searchable[/fixtures/searchable.json?_search=te*+AND+do*&_searchmode=raw-expected_rows3]`,

with this error:

```
    def test_searchable(app_client, path, expected_rows):
        response = app_client.get(path)
>       assert expected_rows == response.json[""rows""]
E       AssertionError: assert [[1, 'barry c...sel', 'puma']] == []
E         Left contains 2 more items, first extra item: [1, 'barry cat', 'terry dog', 'panther']
E         Full diff:
E         + []
E         - [[1, 'barry cat', 'terry dog', 'panther'],
E         -  [2, 'terry dog', 'sara weasel', 'puma']]
```

The issue was that the version of sqlite3 built inside the Docker
container was built with FTS3 and FTS4 enabled, but without the
`SQLITE_ENABLE_FTS3_PARENTHESIS` compile option passed, which adds
support for using `AND` and `NOT` within `match` expressions (see
https://sqlite.org/fts3.html#compiling_and_enabling_fts3_and_fts4 and
https://www.sqlite.org/compile.html).

Without this, the `AND` used in the search in this test was being
interpreted as a literal string, and so no matches were found. Adding
this compile option fixes this.

Thanks, @bobwhitelock",4f9a2f1f47dcf7e8561d68a8a07f5009a13cfdb3,False,Dockerfile
6ad544df5e6bd027a8e27317041e6168aee07459,"Fixed master -> main in a bunch of places, mainly docs",c4f1ec7f33fd7d5b93f0f895dafb5351cc3bfc5b,False,datasette/cli.py;datasette/publish/common.py;datasette/templates/patterns.html;docs/contributing.rst;docs/custom_templates.rst;docs/datasette-package-help.txt;docs/datasette-publish-cloudrun-help.txt;docs/datasette-publish-heroku-help.txt;docs/plugin_hooks.rst;docs/publish.rst;docs/spatialite.rst;tests/fixtures.py;tests/test_html.py
3fcfc8513465339ac5f055296cbb67f5262af02b,"Fix links in SpatiaLite tutorial, closes #1278",8ebdcc916d556f7fb7fc2bbbb56904a6d8e1936c,False,docs/spatialite.rst
48d5e0e6ac8975cfd869d4e8c69c64ca0c65e29e,"Fix for no such table: pragma_database_list, refs #1276",3fcfc8513465339ac5f055296cbb67f5262af02b,False,datasette/database.py
e72397d65b06b019521b6411243687464ac8d8ca,"Add styling to lists within table cells (fixes #1141) (#1252)

This overrides the Datasette reset (see
https://github.com/simonw/datasette/blob/d0fd833b8cdd97e1b91d0f97a69b494895d82bee/datasette/static/app.css#L35-L38),
to add back the default styling of list items displayed within Datasette
table cells.",c96a3826cf50cb347f6a415b56d8105ba6d8dcb0,False,datasette/static/app.css
d579fcf4f713f98c7365453ce94f36b91ce98c98,Applied some fixes suggested by @withshubh in #1260,f92d823766872a6fd7e76c5249a6b2de1ab0f447,False,datasette/app.py;tests/plugins/my_plugin.py
8291065b13bf2a4af27d61a971a9ba96aff59417,"Hopeful fix for Docker tag error, refs #1281",849c4f06ea766ccdb664eab4e82b80be574a0f03,False,.github/workflows/push_docker_tag.yml
7b1a9a1999eb9326ce8ec830d75ac200e5279c46,Fix little typo (#1282),0486303b60ce2784fd2e2ecdbecf304b7d6e6659,False,datasette/static/app.css
87b583a128986982552421d2510e467e74ac5046,"Clearer help text for --reload

Immutable databases are not commonly used, but it's useful to clarify
that --reload will pick up on changes to metadata.",7b1a9a1999eb9326ce8ec830d75ac200e5279c46,False,README.md;datasette/cli.py;docs/datasette-serve-help.txt
1b697539f5b53cec3fe13c0f4ada13ba655c88c7,"Bump black from 20.8b1 to 21.4b2 (#1313)

Bumps [black](https://github.com/psf/black) from 20.8b1 to 21.4b2.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/master/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",5e60bad40460f68122006ce704cfc163d6076f34,False,setup.py
9b3b7e280ca718254b4ca15d40864297146a85b3,"Update jinja2 requirement from <2.12.0,>=2.10.3 to >=2.10.3,<3.1.0 (#1324)

Updates the requirements on [jinja2](https://github.com/pallets/jinja) to permit the latest version.
- [Release notes](https://github.com/pallets/jinja/releases)
- [Changelog](https://github.com/pallets/jinja/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/jinja/compare/2.10.3...3.0.0)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",1b697539f5b53cec3fe13c0f4ada13ba655c88c7,False,setup.py
459259175eddeed727fd8f08dc19a332779a4f6b,Fix small typo (#1335),9b3b7e280ca718254b4ca15d40864297146a85b3,False,docs/settings.rst
b64d87204612a84663616e075f542499a5d82a03,"Update itsdangerous requirement from ~=1.1 to >=1.1,<3.0 (#1325)

Updates the requirements on [itsdangerous](https://github.com/pallets/itsdangerous) to permit the latest version.
- [Release notes](https://github.com/pallets/itsdangerous/releases)
- [Changelog](https://github.com/pallets/itsdangerous/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/itsdangerous/compare/1.1.0...2.0.0)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",593d3e8173b45e20ff3c95afb3df7ceb85bf7fef,False,setup.py
5c3b3ef97eed55895cf48d4a9ee0635c1c4d03b8,"Update click requirement from ~=7.1.1 to >=7.1.1,<8.1.0 (#1323)

Updates the requirements on [click](https://github.com/pallets/click) to permit the latest version.
- [Release notes](https://github.com/pallets/click/releases)
- [Changelog](https://github.com/pallets/click/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/click/compare/7.1.1...8.0.0)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",b64d87204612a84663616e075f542499a5d82a03,False,setup.py
5e9672c9bb33e41686472db4aa427168f9e67dbe,"Bump black from 21.4b2 to 21.5b1 (#1321)

Bumps [black](https://github.com/psf/black) from 21.4b2 to 21.5b1.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",5c3b3ef97eed55895cf48d4a9ee0635c1c4d03b8,False,setup.py
2bd9d54b2762c991e11950c22c88c0336158d49b,"Fix Jinja warnings, closes #1338, refs #1331",a443dba82f43c22b03402a4f86c85558ccb526b8,False,datasette/app.py;datasette/views/database.py;datasette/views/table.py;docs/plugin_hooks.rst;tests/plugins/my_plugin_2.py
eae3084b46e2c3931db12cdef79093ad0e644bce,"Fixed another Jinja warning, refs #1338",2bd9d54b2762c991e11950c22c88c0336158d49b,False,datasette/app.py
c0a748e5c3f498fa8c139b420d07dd3dea612379,"Markup fix, refs #1320",56af118fc158a59a98688f2caa6f01db6b68da83,False,docs/installation.rst
f1c29fd6a184254aa68efadf096bcf21e848f921,"?_col=/?_nocol= to show/hide columns on the table page

Closes #615

* Cog icon for hiding columns
* Show all columns cog menu item
* Do not allow hide column on primary keys
* Allow both ?_col= and ?_nocol=
* De-duplicate if ?_col= passed multiple times
* 400 error if user tries to ?_nocol= a primary key
* Documentation for ?_col= and ?_nocol=",c0a748e5c3f498fa8c139b420d07dd3dea612379,False,datasette/static/table.js;datasette/views/table.py;docs/json_api.rst;tests/test_api.py
f7d3e76fb3d1fa5aabe339251e4a930610643822,"Facets now execute ignoring ?_col and ?_nocol, fixes #1345",7b106e106000713bbee31b34d694b3dadbd4818c,False,datasette/views/table.py;tests/test_api.py
03b35d70e281ea48bd9b8058738ed87b13cea2de,"Bump black from 21.5b1 to 21.5b2 (#1352)

Bumps [black](https://github.com/psf/black) from 21.5b1 to 21.5b2.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",0539bf0816b58c7f0ba769331f1509656bff3619,False,setup.py
0f1e47287cf2185e140bd87a03c985c2a7afb450,"Fixed bug with detect_fts for table with single quote in name, closes #1257",807de378d08752a0f05bb1b980a0a62620a70520,False,datasette/utils/__init__.py;tests/test_utils.py
9552414e1f968c6fc704031cec349c05e6bc2371,"Re-display user's query with an error message if an error occurs (#1346)

* Ignore _shape when returning errors",0f1e47287cf2185e140bd87a03c985c2a7afb450,False,datasette/renderer.py;datasette/templates/query.html;datasette/views/base.py;datasette/views/database.py;tests/test_canned_queries.py
ea5b2378007ef524f7a17989c8df54a76a001e49,"Show error message on bad query, closes #619",9552414e1f968c6fc704031cec349c05e6bc2371,False,datasette/templates/query.html;tests/test_html.py
f40d1b99d67b0da4f3aff5b3483f4e09db7e8e6b,"Don't show '0 results' on error page, refs #619",ea5b2378007ef524f7a17989c8df54a76a001e49,False,datasette/templates/query.html;tests/test_html.py
0f41db1ba8a8a49a4adc1046a25ccf32790e863f,"Avoid error sorting by relationships if related tables are not allowed

Refs #1306",f40d1b99d67b0da4f3aff5b3483f4e09db7e8e6b,False,datasette/views/index.py
80d8b0eb415faf5caadd7cc7036407e6ee55bd44,"Test demonstrating fixed #1305, refs #1306",0f41db1ba8a8a49a4adc1046a25ccf32790e863f,False,tests/test_html.py
a63412152518581c6a3d4e142b937e27dabdbfdb,"Make custom pages compatible with base_url setting

Closes #1238

- base_url no longer causes custom page routing to fail
- new route_path key in request.scope storing the path that was used for routing with the base_url prefix stripped
- TestClient used by tests now avoids accidentally double processing of the base_url prefix",6e9b07be92905011211d8df7a872fb7c1f2737b2,False,datasette/app.py;datasette/utils/testing.py;tests/test_custom_pages.py;tests/test_html.py
368aa5f1b16ca35f82d90ff747023b9a2bfa27c1,"Update docs: explain allow_download setting (#1291)

* Update docs: explain allow_download setting

This fixes one possible source of confusion seen in #502 and clarifies
when database downloads will be shown and allowed.",a63412152518581c6a3d4e142b937e27dabdbfdb,False,docs/settings.rst
ff29dd55fafd7c3d27bd30f40945847aa4278309,"?_trace=1 now depends on trace_debug setting, closes #1359",368aa5f1b16ca35f82d90ff747023b9a2bfa27c1,False,.github/workflows/deploy-latest.yml;datasette/app.py;docs/json_api.rst;docs/settings.rst;tests/fixtures.py;tests/test_api.py;tests/test_csv.py
030deb4b25cda842ff7129ab7c18550c44dd8379,"Try to handle intermittent FileNotFoundError in tests

Refs #1361",0dfb9241718139f8ad626d22aac25bcebd3a9c9c,False,tests/conftest.py
f4c5777c7e4ed406313583de09a3bf746552167f,"Fix visual glitch in nav menu, closes #1367",03ec71193b9545536898a4bc7493274fec48bdd7,False,datasette/static/app.css
e7975657656ce02717f03703bb8ec17f2fe9b717,"Bump black from 21.5b2 to 21.6b0 (#1374)

Bumps [black](https://github.com/psf/black) from 21.5b2 to 21.6b0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",cd7678fde65319d7b6955ce9f4678ba4b9e64b66,False,setup.py
5335f360f4d57d70cab3694b08f15729c4ca2fe2,"Update pytest-xdist requirement from <2.3,>=2.2.1 to >=2.2.1,<2.4 (#1378)

Updates the requirements on [pytest-xdist](https://github.com/pytest-dev/pytest-xdist) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest-xdist/releases)
- [Changelog](https://github.com/pytest-dev/pytest-xdist/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest-xdist/compare/v2.2.1...v2.3.0)

---
updated-dependencies:
- dependency-name: pytest-xdist
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",83e9c8bc7585dcc62f200e37c2daefcd669ee05e,False,setup.py
7bc85b26d6b9c865caf949ff4660d855526c346e,"Deploy stable-docs.datasette.io on publish

Refs https://github.com/simonw/datasette.io/issues/67",a6c55afe8c82ead8deb32f90c9324022fd422324,False,.github/workflows/publish.yml
403e370e5a3649333812edbbcba8467e6134cc16,Fixed reference to default publish implementation,7bc85b26d6b9c865caf949ff4660d855526c346e,False,docs/plugin_hooks.rst
953a64467d78bca29fe6cc18bdb2baa7848e53ff,"Only publish stable docs on non-preview release

Refs https://github.com/simonw/datasette.io/issues/67",ff17970ed4988a80b699d417bbeec07d63400e24,False,.github/workflows/publish.yml
baf986c871708c01ca183be760995cf306ba21bf,"New get_metadata() plugin hook for dynamic metadata

The following hook is added:

    get_metadata(
      datasette=self, key=key, database=database, table=table,
      fallback=fallback
    )

This gets called when we're building our metdata for the rest
of the system to use. We merge whatever the plugins return
with any local metadata (from metadata.yml/yaml/json) allowing
for a live-editable dynamic Datasette.

As a security precation, local meta is *not* overwritable by
plugin hooks. The workflow for transitioning to live-meta would
be to load the plugin with the full metadata.yaml and save.
Then remove the parts of the metadata that you want to be able
to change from the file.

* Avoid race condition: don't mutate databases list

This avoids the nasty ""RuntimeError: OrderedDict mutated during
iteration"" error that randomly happens when a plugin adds a
new database to Datasette, using `add_database`. This change
makes the add and remove database functions more expensive, but
it prevents the random explosion race conditions that make for
confusing user experience when importing live databases.

Thanks, @brandonrobertz",953a64467d78bca29fe6cc18bdb2baa7848e53ff,False,.gitignore;datasette/app.py;datasette/hookspecs.py;datasette/utils/__init__.py;docs/plugin_hooks.rst;tests/test_permissions.py;tests/test_plugins.py
089278b8dbe0cb3d41f27666d97b0096b750fbe2,"rST fix, refs #1384",05a312caf3debb51aa1069939923a49e21cd2bd1,False,docs/plugin_hooks.rst
2e8d924cdc2274eb31fb76332bc5269f65c0ad90,"Refactored generated_columns test, no longer in fixtures.db - refs #1391",83f6799a96f48b5acef4911c0273973f15efdf05,False,tests/fixtures.py;tests/test_api.py;tests/test_internals_database.py
e0064ba7b06973eae70e6222a6208d9fed5bd170,"Fixes for test_generated_columns_are_visible_in_datasette, refs #1391",2e8d924cdc2274eb31fb76332bc5269f65c0ad90,False,tests/test_api.py
f83c84fd51d144036924ae77d99f12b0a69e7e6f,"Update asgiref requirement from <3.4.0,>=3.2.10 to >=3.2.10,<3.5.0 (#1386)

Updates the requirements on [asgiref](https://github.com/django/asgiref) to permit the latest version.
- [Release notes](https://github.com/django/asgiref/releases)
- [Changelog](https://github.com/django/asgiref/blob/main/CHANGELOG.txt)
- [Commits](https://github.com/django/asgiref/commits)

---
updated-dependencies:
- dependency-name: asgiref
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",d792fc7cf5fde8fa748168e48c3183266a3a419f,False,setup.py
7f4c854db1ed8c15338e9cf42d2a3f0c92e3b7b2,rST fix,d71cac498138ddd86f18607b9043e70286ea884a,False,docs/deploying.rst
7ea678db228504004b8d32f813c838b1dcfd317a,"Warn about potential changes to get_metadata hook, refs #1384",a6c8e7fa4cffdeff84e9e755dcff4788fd6154b8,False,docs/plugin_hooks.rst
721a8d3cd4937f888efd2b52d5a61f0e25b484e1,Hopeful fix for publish problem in #1396,084cfe1e00e1a4c0515390a513aca286eeea20c2,False,.github/workflows/publish.yml
c00f29affcafce8314366852ba1a0f5a7dd25690,"Fix for race condition in refresh_schemas(), closes #1231",dd5ee8e66882c94343cd3f71920878c6cfd0da41,False,datasette/app.py;datasette/utils/internal_db.py
96b1d0b7b42928e657b1aebcc95d55e4685690e0,Attempted fix for too-long UDS bug in #1407,b46856391de5a819a85d1dd970428cbc702be94a,False,tests/conftest.py
a679d0de87031e3de9013fc299ba2cbd75808684,Fixed spelling of 'receive' in a bunch of places,4adca0d85077fe504e98cd7487343e76ccf25be5,False,docs/internals.rst;docs/plugin_hooks.rst;tests/plugins/my_plugin.py;tests/plugins/my_plugin_2.py
2208c3c68e552d343e6a2872ff6e559fca9d1b38,"Spelling corrections plus CI job for codespell

* Use codespell to check spelling in documentation, refs #1417
* Fixed spelling errors spotted by codespell, closes #1417
* Make codespell a docs dependency

See also this TIL:  https://til.simonwillison.net/python/codespell",54b6e96ee8aa553b6671e341a1944f93f3fb89c3,False,.github/workflows/spellcheck.yml;docs/authentication.rst;docs/changelog.rst;docs/codespell-ignore-words.txt;docs/deploying.rst;docs/internals.rst;docs/performance.rst;docs/plugin_hooks.rst;docs/publish.rst;docs/settings.rst;docs/sql_queries.rst;setup.py
b7037f5ecea40dc5343250d08d741504b6dcb28f,Bit of breathing space on https://latest.datasette.io/fixtures/pragma_cache_size,acc22436622ff8476c30acf45ed60f54b4aaa5d9,False,datasette/static/app.css
a21853c9dade240734abc6b4f750fae09a3e840a,"Fix for rich.console sometimes not being available, refs #1416",66e143c76e90f643dc11b6ced5433130c90a2455,False,datasette/app.py
f3c9edb376a13c09b5ecf97c7390f4e49efaadf2,Fixed some tests I broke in #1425,818b0b76a2d58f7c2d850570efcdc22d345b4059,False,tests/test_csv.py
a390bdf9cef01d8723d025fc3348e81345ff4856,"Stop using firstresult=True on render_cell, refs #1425

See https://github.com/simonw/datasette/issues/1425#issuecomment-894883664",f3c9edb376a13c09b5ecf97c7390f4e49efaadf2,False,datasette/hookspecs.py;datasette/views/database.py;datasette/views/table.py
b1fed48a95516ae84c0f020582303ab50ab817e2,"derive_named_parameters falls back to regex on SQL error, refs #1421",fc4846850fffd54561bc125332dfe97bb41ff42e,False,datasette/utils/__init__.py;tests/test_utils.py
bbc4756f9e8180c7a40c57f8a35e39dee7be7807,"Settings fix, refs #1433",ca4f83dc7b1d573b92a8921fca96d3ed490614c3,False,datasette/app.py
2883098770fc66e50183b2b231edbde20848d4d6,"Fixed config_dir mode, refs #1432",bbc4756f9e8180c7a40c57f8a35e39dee7be7807,False,datasette/app.py
a1a33bb5822214be1cebd98cd858b2058d91a4aa,"Bump black from 21.6b0 to 21.7b0 (#1400)

Bumps [black](https://github.com/psf/black) from 21.6b0 to 21.7b0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",5161422b7fa249c6b7d6dc47ec6f483d3fdbd170,False,setup.py
1163da89163f357003007b14f458a2c28f2e0a8e,"Update test to handle Python 3.10 error message differenc, refs #1482",98dcabccbbf9c0800efa74df9b7d1fee81c3cd0c,False,tests/test_canned_queries.py
875117c343e454221ef023be6ad977fdaea3ceda,"Fix bug with ?_next=x&_sort=rowid, closes #1470",1163da89163f357003007b14f458a2c28f2e0a8e,False,datasette/views/table.py;tests/test_html.py
6aab0217f07bff4556cc92885a14279d5b295f84,"Update pytest-xdist requirement from <2.4,>=2.2.1 to >=2.2.1,<2.5 (#1476)

Updates the requirements on [pytest-xdist](https://github.com/pytest-dev/pytest-xdist) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest-xdist/releases)
- [Changelog](https://github.com/pytest-dev/pytest-xdist/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest-xdist/compare/v2.2.1...v2.4.0)

---
updated-dependencies:
- dependency-name: pytest-xdist
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",759fd97a54638c1a5e2cac65bac0ac7c07ce2305,False,setup.py
31352914c427162f785d2610222a54a426d5215f,"Update full_text_search.rst (#1474)

Change ""above"" to ""below"" to correct correspondence of reference to example.",6aab0217f07bff4556cc92885a14279d5b295f84,False,docs/full_text_search.rst
a673a93b57e249f06b2d0265ce33f458258feeb0,"Update pluggy requirement from ~=0.13.0 to >=0.13,<1.1 (#1448)

Updates the requirements on [pluggy](https://github.com/pytest-dev/pluggy) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pluggy/releases)
- [Changelog](https://github.com/pytest-dev/pluggy/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pluggy/compare/0.13.0...1.0.0)

---
updated-dependencies:
- dependency-name: pluggy
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",31352914c427162f785d2610222a54a426d5215f,False,setup.py
763d0a0faabc6b53fa21ea2f0914e83ca12dfb34,"Fix for cog menu default facet bug, closes #1469",a673a93b57e249f06b2d0265ce33f458258feeb0,False,datasette/static/table.js;datasette/templates/table.html
e1012e7098056734d9c90f081493991009253390,"Bump black from 21.7b0 to 21.9b0 (#1471)

Bumps [black](https://github.com/psf/black) from 21.7b0 to 21.9b0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",763d0a0faabc6b53fa21ea2f0914e83ca12dfb34,False,setup.py
827fa823d1b919c445f3141174ecb7a82717d99c,"Update pyyaml requirement from ~=5.3 to >=5.3,<7.0 (#1489)

Updates the requirements on [pyyaml](https://github.com/yaml/pyyaml) to permit the latest version.
- [Release notes](https://github.com/yaml/pyyaml/releases)
- [Changelog](https://github.com/yaml/pyyaml/blob/master/CHANGES)
- [Commits](https://github.com/yaml/pyyaml/compare/5.3...6.0)

---
updated-dependencies:
- dependency-name: pyyaml
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",b267b5775436577a91a9f9655143908aecff05da,False,setup.py
85849935292e500ab7a99f8fe0f9546e903baad3,"--cors Access-Control-Allow-Headers: Authorization

Refs #1467, refs https://github.com/simonw/datasette-auth-tokens/issues/4",0fdbf004843850f200e077a3c87427fe16c18b85,False,datasette/app.py;datasette/utils/__init__.py;datasette/views/base.py;datasette/views/database.py;datasette/views/index.py;datasette/views/special.py;tests/test_api.py
ff9ccfb0310501a3b4b4ca24d73246a8eb3e7914,Fixed typo in release notes,8934507cdc0029a598cf37cdb3818fd31af5e33c,False,docs/changelog.rst
e5d01ca5831844a02ef5b1ef0d5b9eb8bad3c9a4,Fixed typo in release notes,ff9ccfb0310501a3b4b4ca24d73246a8eb3e7914,False,docs/changelog.rst
96a823f2834a262ae97a90ebfb6847f14763c415,"Fix compatibility with Python 3.10 (#1481)

* Run tests against Python 3.10
* Upgrade to Janus 0.6.2 for Python 3.10
* Add 3.10 to classifiers

Closes #1482",15a9d4abfff0c45dee2a9f851326e1d61b1c678c,False,.github/workflows/test.yml;setup.py
c617e1769ea27e045b0f2907ef49a9a1244e577d,Fixed test I broke with new repr() in ##1519,c76bbd40664f789c45564b7796628e5110cd3b17,False,tests/test_plugins.py
